녹지대명,녹지대분류,위도,경도
서초로중앙분리대,중앙분리대,39.974359021490734,142.1871953447488
강남대로중앙분리대,중앙분리대,39.95820333188502,142.21413332550537
법원단지집입로분리대,중앙분리대,39.975007206949776,142.18570057080362
성북천,하천변 조경,40.06220267207022,142.2011019062735
삼표골재 앞,중앙분리대,40.02540447706978,142.21414180207336
헌릉로변녹지대,도로변녹지,39.94300956858353,142.2230520739128
신사마을마당,휴게소,40.08033026767262,142.08164900322473
명일동 상업지구내 녹지,광장녹지,40.03288726017463,142.33715778501164
헌릉로변녹지대,도로변녹지,39.941892303959015,142.26252216611593
서초로중앙분리대,중앙분리대,39.97346732946543,142.18393743444625
신월 I.C,일반녹지,40.010381571830465,142.00688935025306
홍제천변조경,하천변조경,40.05483839690416,142.09684837881136
"응봉동270-2,3",휴게소,40.02917971524509,142.20998762223155
테헤란로분리대,분리녹지대,39.98375348885759,142.2215781893053
테헤란로분리대,분리녹지대,39.98422867312313,142.2233106697975
테헤란로분리대,분리녹지대,39.988044024092524,142.23727831719432
푸른거리(아현초등-마포교),도로변녹지,40.030308510459804,142.12907785537487
양화로푸른거리,도로변녹지,40.039372189013136,142.09711799361006
강동구청,건물조경,40.00879444456434,142.30346545464067
구의회 주차장,건물조경,40.00729582810933,142.3073190467142
성내초등학교,건물조경,40.009956228002736,142.302983810433
올림픽대로 수벽,수벽,40.02986952405206,142.30448620536544
양재역녹지대,가로녹지대,39.96561454542983,142.20989193483902
궁마을녹지대,가로녹지대,39.96464339400553,142.27530418907847
헌릉로변녹지대,도로변녹지,39.94266453155353,142.22271396031616
석관돌곶이공원,간이휴게소,40.0883076905956,142.2394916483867
도봉산입구 녹지대,분리대,40.16819987346823,142.22507544093952
방학1동마을마당,마을마당,40.14134449759612,142.21760712484092
양재천변녹지대,가로녹지대,39.97096155957093,142.24150104819793
사근제방길,수벽,40.04708789166121,142.22524068213357
성북동길,중앙분리대,40.07407203111232,142.18009275143257
사당동자투리당녹화지역,간이휴게소,39.966169977337266,142.1528457517286
둔촌동 로타리 녹지,광장녹지,40.000265320855654,142.31451795880994
강동대로 중앙분리대,중앙분리대,40.003490505473394,142.30686948193804
강동대로 중앙분리대,중앙분리대,39.99848155283202,142.31790489924478
강동대로 중앙분리대,중앙분리대,39.999213556716796,142.31628925133552
암사시형아파트앞,간이휴게소,40.02531502813866,142.30264232629642
군자교동쪽,광장녹지,40.0388685343858,142.25350059519613
고덕동길외 1개노선 녹지,광장녹지,,
등촌로입구,일반녹지,40.03510188406949,142.03638628271452
서소문별관녹지대,,40.04597903847837,142.15072857366022
경일초등학교앞 방음벽,도로변녹지,40.02112398203785,142.2252633722527
금호3가동 마을마당,휴게소,40.029838185916766,142.1951764798883
구민회관,휴게소,40.03981523589392,142.21472813000494
뉴코아사거리,광장녹지,39.98839761921182,142.18513684313928
사당사거리,광장녹지,39.95801346655429,142.1555308038743
헌릉로변녹지대,노로변녹지,39.94042638343559,142.22787113118503
헌릉로변녹지대,도로변녹지,39.93765072154037,142.2351704236188
답십리1동 마을마당,간이휴게소,40.05289940623798,142.23406073317224
양화ic,광장녹지,40.02120110269689,142.07255154329187
서초부대앞,광장녹지,39.97165381136012,142.17954614447663
성모병원사거리녹지대,광장녹지,39.98342987006343,142.17833460015638
남부순환도로 분리대,노변분리대,39.975477202104535,142.29055551003609
올림픽로 수변,수벽,39.99531443403555,142.28700410226753
특전사진입로 수벽,수벽,39.95764127614127,142.3088909277244
올림픽대로 수벽,수벽,40.01784087960517,142.2967430948262
행정학교진입로 수벽,수벽,39.95241383650213,142.31518676258787
올림픽대로 수림대,수림대,40.02676550894759,142.3031046202411
테헤란로분리대,분리녹지대,39.9875465550381,142.23545548750272
봉원천변녹지,도로변녹지,40.0266067054995,142.10313592967415
외국인묘지공원입구,수벽,40.03078647640061,142.08609327852793
반포대교남단,광장녹지,39.99097690233996,142.17380048410422
행정학교진입로 수벽,수벽,39.9526126630586,142.31546846068582
성내천둔치공원(오금동),하천변조경,39.98349659179622,142.31628440777354
종암경찰서,공공건물,40.082662767517185,142.21216130546264
구청사,공공건물,40.07048464094873,142.19506400652486
종암1동 쉼터,간이휴게소,40.084289060632145,142.2106191910791
테헤란로분리대,분리녹지대,39.98930206561818,142.24190096117906
올림픽로 분리대,중앙분리대,39.991508779810964,142.27307865009183
올림픽로 분리대,중앙분리대,39.99292022665233,142.2780806035938
강동대로 분리대,노변분리대,39.99990057171725,142.31321410877723
석관마을마당,간이휴게소,40.09021023269425,142.24252265348326
장위2동 마을마당,간이휴게소,40.09573882363936,142.2311163903148
시계 녹지대,도로변녹지,40.171967527783856,142.22799262142595
소피아호텔앞 녹지대,도로변녹지,40.1315714222192,142.21787444176326
중랑천변 녹지대,하천변 조경,40.1362986671067,142.23465993127525
창5동마을마당,마을마당,40.13243385392606,142.22018716054748
쌍문4동마을마당,마을마당,40.13757573536951,142.20926530687962
쌍문4동마을마당,마을마당,40.139615297706065,142.21013501416692
성내천둔치공원(오금동),하천변조경,39.97886897343026,142.3191993910279
헌능로중앙분리대,중앙분리대,39.93788523740764,142.23415674913312
청담동수림대,수림대,40.00902177436989,142.22674663285488
올림픽로 분리대,중앙분리대,39.99177952971218,142.25760358976842
도봉로변 녹지대(한전옆),도로변녹지,40.1396231971288,142.22255649948184
화랑로변녹지,도로변녹지,40.101879289372576,142.27192328758338
월계동 494-9,자투리땅 녹지,40.094493131126434,142.24347899665509
신답육교녹지대,광장녹지,40.0518157577314,142.22923337729623
용두동녹지대,광장녹지,40.053603206176824,142.2195089403426
장안3거리녹지대,광장녹지,40.05862944552754,142.2526460408954
장한동로터리녹지대,광장녹지,40.052275797530086,142.25200777282905
전농동로터리녹지대,광장녹지,40.05738734083759,142.23705940817737
전농동로터리녹지대,광장녹지,40.05783278164308,142.23767471959377
장한평녹지대,광장녹지,40.04174082380978,142.2437953262724
답십리 1-137번지,간이휴게소,40.055224659556316,142.24700014023472
강동대로 녹지,광장녹지,40.00614743026525,142.3012251786819
왕십리(소월시비),도로변녹지,40.04169366093264,142.21324515235267
테헤란로분리대,분리녹지대,39.982950250654156,142.2186022297551
구청앞사거리,도로변녹지,39.97888616015743,142.06008981349302
구로I.C녹지대,도로변녹지,39.97144300810866,142.04770578078885
공릉가로녹지,도로변녹지,40.097534013473606,142.25890578323717
이문동녹지대,광장녹지,40.08088399477813,142.2376035768606
LG아파트앞 녹지,광장녹지,40.015055309537594,142.32995286011737
남부순환로변 수림대,수림대,40.00293523421432,142.00908225685254
탄천제방수림대,수림대,39.98618207163601,142.24907637947715
영동대로분리대,분리녹지대,40.00413465168988,142.23257285525705
테헤란로분리대,분리녹지대,39.98220248527755,142.21588407216618
묵동삼거리 녹지대,도로변녹지,40.09117982199424,142.25919857199844
망우리고개녹지대,도로변녹지,40.07971775966242,142.29414229576787
길음역(삼부아파트),지하철환기구주변,40.08378745560377,142.20351495779937
잠실대교녹지대,도로변녹지,39.99719916130171,142.27487063992035
올림픽로 분리대,중앙분리대,39.996017124397135,142.2904411873417
종암2동 녹지쉼터,간이휴게소,40.082075066367075,142.21781581353864
성북천,하천변 조경,40.063902284567305,142.20063856706753
성북동길,중앙분리대,40.07332209210796,142.18098035269205
연희동 산82-12,간이휴게소,40.05249272283443,142.09846904681658
연희동 104고지,기타,40.05049990253144,142.0994665486202
홍제천변(남가좌2),간이휴게소,40.05826868073565,142.10080094556875
경인지하차도,분리녹지,40.01503544549105,142.04554036291324
우이천변도로녹지,도로변녹지,40.11630339879593,142.21801639744163
염천교녹지대,광장녹지,40.04127510070014,142.14741658142853
2호터널입구녹지대,광장녹지,40.036581882432635,142.18064775122346
힐튼호텔앞녹지대,광장녹지,40.037426483868835,142.15237023285653
신라호텔앞녹지대,광장녹지,40.03949207999995,142.18281374279266
봉천복개로,노변분리,39.96611732989157,142.11420497930624
성산대교I.C,광장녹지,40.040496406672965,142.06867106773686
의주로중앙분리대,중앙분리대,40.043269604875825,142.14616694712825
서소문별관녹지대,,40.046722888751944,142.15058262251057
내곡ic녹지대,광장녹지,39.937439066496246,142.25222072303023
짜투리땅 녹지대,,40.071356079969455,142.26742192679114
연세대앞분리대,중앙분리대,40.04281393554043,142.11162711544713
불광천,하천변조경,40.074699285401174,142.08963545561383
통일로,노변분리대,40.12714623737424,142.0892848797455
진흥로변 녹지대,수림대,40.09309367076478,142.1172691820974
은평서옆 가로공원,휴게소,40.11153744375433,142.10624695004336
불광1동마을마당,휴게소,40.098913528642925,142.1069119025654
자투리녹지(구산동),자투리녹지,40.09439554384359,142.08549490969142
광나룻길 걷고 싶은 거리,도로변녹지,40.02658475935087,142.25467337604678
천호대로,수벽,40.02605773190886,142.27954225703147
강변로변,수벽,40.010293923457,142.24226875219523
워커힐입구 아차산성길,수벽,40.03106476453668,142.29043465368872
광장동236,쉼터,40.022254637332686,142.28204885934682
아차산역사,지하철환기구주변,40.03122165627151,142.26931324711617
도시구조물벽면녹화,기타,40.04671453629898,142.26497846727722
도시구조물벽면녹화,기타,40.02757837471335,142.27534684158226
신당3동 마을마당,휴게소,40.03398297411122,142.18974541244424
광성고교앞쉼터,간이휴게소,40.030955443086285,142.11249202439967
연남2 간이 휴게실,간이휴게소,40.0495894681641,142.09376886761117
언주로분리대,분리녹지대,39.964339819150645,142.2283486031397
헌릉로변수림대,수림대,39.944350456081885,142.27648045591624
강변로변,수벽,40.006665350838574,142.25722708044984
광나루역사,지하철환기구주변,40.02468093611424,142.28354878032653
구청사,공공건물,40.085824231698375,142.10511825143075
유원아파트쉼터,간이휴게소,40.05018637853588,142.08890961926843
헌릉로변수림대,수림대,39.94539713352962,142.29367048111365
올림픽로 분리대,중앙분리대,39.99116077309085,142.26843071039627
남부순환로분리대,중앙분리대,39.973838835940185,142.28343427190143
올림픽로 분리대,중앙분리대,39.99128736507099,142.25498258491757
올림픽로 분리대,중앙분리대,39.99157810454739,142.26103351525867
올림픽로 분리대,중앙분리대,39.99131739668198,142.26209990812052
올림픽로 분리대,중앙분리대,39.99138451574158,142.26741622279982
백제고분로 분리대,중앙분리대,39.99577155818092,142.2555022207067
강동대로 분리대,노변분리대,40.00170273746396,142.30978672595373
올림픽로 수변,수벽,39.99710915709396,142.29213670081688
석관마을마당,간이휴게소,40.090116932560484,142.24244270235442
해군본부터널위,기타,39.98777005476102,142.08747429892452
상일초등학교앞 녹지,광장녹지,40.02404019813799,142.35386445558507
이태원 녹지대,광장녹지,40.022240246633054,142.17342133154153
행당동97-19,기타,40.03616939954405,142.21743060217997
뚝도정수장앞(성수대교위령,도로변녹지,40.02036121938599,142.21637769518708
행당1동 문화원 앞,기타,40.03975883234544,142.21223103513654
시흥대로,수림대,39.94349077824304,142.06820473061396
둔촌동 로타리 녹지,광장녹지,40.000074064122884,142.3146047682343
남부순환도로변녹지대,도로변녹지,40.04608695836945,141.97799593338186
신월 I.C,일반녹지,40.01041889346378,142.00345676339546
성산대교I.C,광장녹지,40.04244439162226,142.0689568862755
용마로변 녹지,도로변녹지,40.02347574984752,142.13207011858398
장승배기녹지대,도로변녹지,39.987970373072535,142.11268103793938
능말길녹지,도로변녹지,40.059874830214994,141.98818782942647
통일로,노변분리대,40.12496464884137,142.09180513733355
푸른거리(홍대입구-성모병,도로변녹지,40.038730759190074,142.09480208972053
이태원2동수림대,수림대,40.02539664314396,142.1669879099696
개화마을중앙분리대,중앙분리대,40.06348066684851,141.97249619459777
개화동길수벽,수벽,40.05195164051024,141.97627145470742
올림픽도로변,하천변조경,40.06776332134346,141.99622007220222
광장동마을마당,마을마당,40.02816203721007,142.2876415761984
여의도광장분리녹지대,광장녹지,40.0058065773945,142.09261073569112
목동교ic,광장녹지,40.01494013394754,142.0623871292942
구로5동다솜A옆제방,도로변녹지,39.98308228356897,142.063956805882
구로I.C녹지대,도로변녹지,39.97052670156137,142.04995495846651
양남사거리,광장녹지,40.00616883786952,142.06171880473948
국회앞노변분리대,노변분리대,40.00948863982819,142.09304894942068
서초로수벽,수벽,39.97834049126494,142.20130042541368
탄천2교녹지대,도로변녹지,39.98415239035949,142.25433756286333
강동대로 중앙분리대,중앙분리대,40.001917925299765,142.31033219410799
명일골 마을마당,마을마당,40.03247229573213,142.3256173387431
능동로상징보행가로,광장녹지,40.03465022546504,142.2576203651618
헌릉로변녹지대,도로변녹지,39.9359970023265,142.2428968290448
서초로중앙분리대,중앙분리대,39.97611875209768,142.19364779015018
강남대로중앙분리대,중앙분리대,39.96202934109723,142.2128133452532
헌능로중앙분리대,중앙분리대,39.94276534954667,142.22307127854452
국회앞노변분리대,노변분리대,40.01020706750034,142.09133774148026
,,39.99031714393611,142.3091364128608
푸른거리(홍대입구-성모병,도로변녹지,40.04609643444074,142.08782599844488
서빙고로중앙분리대,중앙분리대,40.00178254665507,142.16294128851814
옥수2동(극동아파트앞인도),기타,40.02364178519443,142.18872516839338
답십리1동 마을마당,간이휴게소,40.05256572337833,142.23401366302184
양남사거리,광장녹지,40.00571591507848,142.06147947707913
도림천변,수림대,39.96979332665238,142.07144387397344
암사동 소규모 화단,광장녹지,40.02919764923349,142.32260296479615
염곡사거리,분리녹지,39.94561117044959,142.21888180909883
성산ic,광장녹지,40.02881004594499,142.06031586721141
여의도,수림대,40.00658178230827,142.10987759371056
강동대로 중앙분리대,중앙분리대,39.99958186778504,142.3154766620258
구의현대(아)전면,광장녹지,40.01617333140537,142.2747586429962
봉천동가압장내,간이휴게소,39.96965866364336,142.12048457325588
신당6동 쉼터,휴게소,40.04152316357761,142.19435162938592
종로선3개소,지하철환기구주변,40.05169419489686,142.168601676858
면목유수지사거리,도로변녹지,40.06085365878785,142.25977448121688
양화로푸른거리,도로변녹지,40.03521207802929,142.09156481105902
강동구 구민회관,건물조경,40.02377109335562,142.3229429230898
한산중학교,건물조경,40.00661745362368,142.32083185498126
미아5동자투리녹지,도로변녹지,40.09669337842963,142.2051718005168
영동교북단(수벽포함),광장녹지,40.01347096308377,142.23957725191056
경인지하차도,분리녹지,40.01527085507815,142.04776898730637
세종로녹지대,,40.05426457600868,142.15350149914846
시청사주변녹지,,40.0479933627854,142.15471015575312
시청사주변녹지,,40.0483502400642,142.15533240017479
서소문별관녹지대,,40.04637590507293,142.15207147099375
서소문별관녹지대,,40.04607647043555,142.1515965916133
서소문별관녹지대,,40.04601058053059,142.1504758929321
신월복개천,일반녹지,40.00681593748118,142.01723638748612
목동교통광장,일반녹지,40.01379196747876,142.0355602605842
가로공원,분리녹지,40.020417156907904,141.9949747093516
남부순환로 분리녹지,분리녹지,39.99819882922469,142.01090223691742
성내제2유수지변간이휴게소,휴게소,40.00592107769113,142.3005537278476
올림픽로 분리대,중앙분리대,39.991266655270984,142.26300059523066
올림픽로 분리대,중앙분리대,39.99367391194546,142.2826998850266
올림픽로 분리대,중앙분리대,39.99576815466431,142.2895520118215
위례성길 분리대,,39.99234292116387,142.30336594173127
위례성길 분리대,,39.989777477198636,142.30948924171352
위례성길 분리대,,39.98610777710858,142.31818222395773
탄천제방수림대,수림대,39.97303557101303,142.28230316051037
탄천제방수림대,수림대,39.96661910570151,142.28895973031385
영동대로분리대,분리녹지대,39.98698106568873,142.24158481645333
테헤란로분리대,분리녹지대,39.98100736535985,142.21152143711464
제방시설,,40.00437073647718,142.05133766517733
면목천길 녹지대,도로변녹지,40.070571208823296,142.26686920693083
군자교 동측,도로변녹지,40.039161827502916,142.252769339689
서소문별관녹지대,,40.04609987205823,142.15065009178002
쥐똥나무 수벽,,39.99402149859809,142.24808968280217
올림픽로 수림대,,39.99920354222209,142.274935638559
탄천제방수림대,수림대,39.975056005753494,142.2788479316416
영동대로분리대,분리녹지대,39.997407390470336,142.2361091802356
망우리고개녹지대,도로변녹지,40.0796857688765,142.29365939425395
올림픽로 수림대,,40.017725687229124,142.29637859574098
위례성길 분리대,,39.986686175553345,142.3168068036111
탄천제방수림대,수림대,39.9844690845958,142.25093485647253
정릉3동 쉼터,간이휴게소,40.08724905902905,142.17721616153133
미아사거리교통섬,도로변녹지,40.08883794840158,142.2099111552962
안암동 녹지섬,도로변녹지,40.06715528306961,142.21223833336626
성북천,하천변 조경,40.06226256212604,142.20142987003223
길음역 교통섬,도로변녹지,40.08500641705718,142.2048283942148
성북2동 소공원,간이휴게소,40.07437025291174,142.16908155604622
봉천복개로,노변분리,39.96477714836723,142.12488350245323
전농동1-94번지녹지대,간이휴게소,40.05965464203112,142.24817930338023
한천로변,수벽,40.10990325250076,142.22355582545856
목동신시가지 입구,일반녹지,40.02794713125616,142.05510364275744
묵동 마을마당,도로변녹지,40.09665422417802,142.2655307692116
올림픽로 수림대,,39.99709702905871,142.26491498494894
등촌로입구,일반녹지,40.035152542989664,142.03662248191355
남부순환로변 수림대,수림대,40.00714403606985,142.00725772139026
위례성길 분리대,,39.98843559054879,142.31266381251046
정릉1동 소공원,간이휴게소,40.08291972499721,142.19779511782374
진관외동녹지대,도로변녹지,40.11635903511967,142.1072690841207
신월복개천,일반녹지,40.00712483256846,142.0195887139141
독산지역(안천)녹지,완충녹지,39.9385687884708,142.06034641797973
홍지문 주변 녹지,문화재 주변,40.080961813755906,142.1332476786262
공항로중앙분리대,중앙분리대,40.03751156783128,142.03169328047179
성산ic,광장녹지,40.030193491048315,142.05981230248966
방학3동마을마당,마을마당,40.14382118645276,142.2107248890407
망우리고개녹지대,도로변녹지,40.08042669588752,142.29684041850211
창능전,하천변조경,40.1281917284245,142.09676459073944
삼일고가녹지대,광장녹지,40.04230345305871,142.16496239986
시청사주변녹지,,40.048026799967005,142.15394949316095
고려대역,도로변녹지,40.070359792131754,142.21549488589767
테헤란로분리대,분리녹지대,39.98020242819444,142.20858398082498
구청사녹지,건물조경(구청사),40.06183595012406,142.1120520512694
을지로6가녹지대,광장녹지,40.04683021420923,142.1856923518958
퇴계로5가녹지대,광장녹지,40.04439031899196,142.1800576468928
을지로4가녹지대,광장녹지,40.04778583453866,142.17557596757177
갈현마을마당,휴게소,40.09816324388389,142.08609618456816
강변로변,수벽,40.007817771050036,142.25043415600942
자투리공지녹화,기타,40.01901086384768,142.28163778705544
가로공원,분리녹지,40.02110636000469,142.00083466523358
연희2동 200-131번지일대,기타,40.055945034439056,142.10638317618967
미대사관앞녹지대,광장녹지,40.047601179857025,142.14941772970298
워커힐 후문,수벽,40.02411113129927,142.2765084371819
유원아파트앞녹지대,도로변녹지,40.04953484754373,142.0900082582341
올림픽대로녹지대,도로변녹지,40.00675356564255,142.2873397333396
화랑로변녹지,도로변녹지,40.10132525324056,142.2705389723425
동부간선도로변,가로녹지대,39.97584534721019,142.2680387874366
올림픽로 분리대,중앙분리대,39.99268867688005,142.27839529838764
새마을공원,,40.003165640249144,142.09260260523806
행주ic녹지대,광장녹지,40.0767494871261,141.97340077454842
여의도의원회관,하천변조경,40.012863443648115,142.0850691555926
테헤란로분리대,분리녹지대,39.980478895508256,142.20958614199387
훈련원로가로분리대,노변분리대,40.041306339317565,142.179774473193
능동로걷고 싶은 거리,도로변녹지,40.01215477641838,142.24518936492115
영등포ic,도로변녹지,40.002298346257135,142.08626684566428
노들길수림대,하천변조경,40.00089243662484,142.09019677011202
고덕천 간이휴게소,간이휴게소,40.03466964627219,142.35424789891064
낙성대,중앙분리대,39.951617409693505,142.13043791750724
옥수2동 마을마당,휴게소,40.02212879228923,142.19384505788858
구의현대(아)전면,광장녹지,40.01575964593467,142.2742541484094
강변로변,수벽,40.009100313852834,142.24546461940642
도시구조물벽면녹화,기타,40.04601651304933,142.26454346370724
봉천6동마을마당,간이휴게소,39.962677861092665,142.1354346748802
양화대교I.C,광장녹지,40.03056955149276,142.08072667434112
상암택지1광장녹지,광장녹지,40.05775760725463,142.07366619478535
제기역녹지대,광장녹지,40.05891539379479,142.211369508606
테헤란로분리대,분리녹지대,39.98196515323207,142.21501794160218
망우리고개녹지대,도로변녹지,40.08034259086665,142.29746596424528
안암동 녹지섬,도로변녹지,40.06731357549086,142.21222780790836
필동마을녹지대,광장녹지,40.03991823464913,142.17267607421397
중량천변경관 수림,수림대,40.1368981564453,142.23578819008975
상일동 삼각녹지,광장녹지,40.02489500006869,142.35578998677295
공항입구중앙분리대,중앙분리대,40.04631905495596,141.9837465929524
봉천복개로,노변분리,39.965683067996764,142.11503275703956
신설동 교통섬,광장녹지,40.05610546108265,142.20178188218688
내부순환도로하부녹지대,녹지광장,40.077138874035626,142.12569707606053
광장동워커힐앞 입구,광장녹지,40.031075239389736,142.2903951166116
안양천,하천변조경,39.9526860750004,142.05439552443835
살구마을마당,휴게소,40.0820179882676,142.10809698020225
도로절개지 녹화,기타,40.032163138682364,142.2917621343633
중량천변경관 수림,수림대,40.10062512893709,142.25296416109813
아현초등학교앞녹지대,도로변녹지,40.036989780478315,142.13206192948095
한남대교입체교차로 녹지대,광장녹지,40.00112166204987,142.19369180718505
대한도시가스앞,가로녹지대,39.97904220839001,142.2562492153938
올림픽로 분리대,중앙분리대,39.99153376193183,142.2583906170861
인수마을마당,휴게소,40.12329104509273,142.18916005245455
테헤란로분리대,분리녹지대,39.98267463049984,142.21762793529297
남부순환도로 분리대,노변분리대,39.97422297876714,142.2855417518864
독막길걷고싶은거리,,40.02511942197579,142.12174228863978
군자교 동측,도로변녹지,40.039161827502916,142.252769339689
시계 녹지대,도로변녹지,40.17020693625655,142.22864652400122
동작대로,중앙분리,39.95410828587882,142.156224388296
봉천복개로,노변분리,39.968448459250105,142.10900353359438
헌능로중앙분리대,중앙분리대,39.93799735664737,142.24988887728247
올림픽로 분리대,중앙분리대,39.992220629068626,142.27752716309902
광장동 로타리,광장녹지,40.02438025378546,142.2847728040547
봉천복개로,노변분리,39.96525213054862,142.1208577325894
왕십리(소월시비),도로변녹지,40.04185747620747,142.21325645196066
동부간선도로,수림대,40.0471404288047,142.25759692791593
양화교앞,하천변조경,40.03384779741618,142.05288275943198
양화ic,광장녹지,40.02163415673304,142.07111779359118
봉천복개로,노변분리,39.9654935673135,142.11665558051288
번1동녹지,도로변녹지,40.10867090389856,142.2253650019611
신림동626-50,간이휴게소,39.955470309422964,142.09462154980903
용산선철로연변,수림대,40.046364368510964,142.09610202634354
푸른거리(아현초등-마포교),도로변녹지,40.034015216554444,142.13120239095988
신수동 쉼터,간이휴게소,40.03237408447395,142.1099016213168
양화로푸른거리,도로변녹지,40.03945367532467,142.09776513536931
양화로푸른거리,도로변녹지,40.039504751913285,142.09731761629044
남부순환도로 분리대,노변분리대,39.97495182066886,142.28855829970522
성내천둔치공원(오금동),하천변조경,39.9833045876772,142.31675133384505
종합운동장역(3번출구),지하철환기구주변,39.990333894292775,142.2502967982021
한산중학교,건물조경,40.00687054352589,142.3202985881486
영동대교녹지대,가로녹지대,40.006258178145195,142.23191109983483
삼성역녹지대,가로녹지대,39.9887263382853,142.24124992086755
세곡동녹지대,가로녹지대,39.94437019233384,142.2860836534251
가로공원,분리녹지,40.020505753419144,141.99573147964455
위례성길 분리대,,39.987251655689526,142.31541947738032
테헤란로분리대,분리녹지대,39.98074887139506,142.21058252548744
삼선교 교통섬,도로변녹지,40.07227000886045,142.1925109628679
창능천,하천변조경,40.12792165927768,142.09339530920238
푸른거리(홍대입구-성모병,도로변녹지,40.045037818418216,142.0890714948778
양화대교I.C,광장녹지,40.03180159610741,142.07927257561073
성산대교I.C,광장녹지,40.04299913277826,142.0681711408974
삼호녹지대(방배로입구),광장녹지,39.97962809633938,142.1618621588884
구의회 주차장,건물조경,40.007070723364244,142.30684512604967
성산대교I.C,광장녹지,40.040570592666406,142.06775423423056
동양공전앞,도로변녹지,39.98446958637126,142.03703570852113
삼청동 녹지,광장녹지,40.065944531575745,142.15697269023966
푸른거리(아현초등-마포교),도로변녹지,40.0269823632429,142.12650175729283
안천로(가로공원길),수림대,39.94759782339027,142.05487570809612
증권단지옆녹지대,광장녹지,40.004947564144885,142.0963933183586
성수동816-4,기타,40.015625193558215,142.2329237912145
천호동 휴식광장2,간이휴게소,40.016251475049465,142.30982541337542
능동로상징보행가로,광장녹지,40.02805585844722,142.25411729137483
금호3가동 마을마당,휴게소,40.029747597468514,142.19425777071683
서울역 앞 분리대,중앙분리대,40.03697063577029,142.14863319313014
세종로녹지대,,40.05268695361772,142.15394140058638
을지로입구녹지대,광장녹지,40.04754692376987,142.1589449260666
증산로,수림대,40.08124158347731,142.09101487366522
공항로변수벽,수벽,40.045456121886,141.9924707697615
훈련원로가로분리대,노변분리대,40.0416299974125,142.18007883948417
사천고가밑,도로변녹지,40.04228168635712,142.09917330748067
문성터널,간이휴게소,39.961444290477914,142.09120547714915
낙성대,도록변녹지,39.95163500310338,142.1302641276798
자투리녹지(녹번동),자투리녹지,40.08868822561313,142.1028554990328
서울역 앞 외 1개소,지하철환기구주변,40.038458054727585,142.14780730459978
마포대교I.C,광장녹지,40.01943374808127,142.11760291770054
유원아파트앞녹지대,도로변녹지,40.04992939296126,142.09072535145765
망원동 마을마당,간이휴게소,40.04115289809021,142.07190726625785
푸른거리(아현초등-마포교),도로변녹지,40.03153288728857,142.1293870438011
평창동(복개지)녹지,광장녹지,40.08702325683749,142.14349622160245
세종로 녹지,광장녹지,40.055323191620666,142.153934706064
대학로변 녹지,광장녹지,40.06681809114119,142.1795518510147
을지로4가녹지대,광장녹지,40.04823044992647,142.17495861179395
청담교주변녹지대,도로변녹지,39.99751930336251,142.24800546087351
군자교서측,도로변녹지,40.04010931232224,142.24942160706738
면목유수지사거리,도로변녹지,40.06076677131907,142.25989917079454
방화로변녹지대,도로변녹지,40.05235301595334,141.98782870641895
순복음교회옆 녹지대,,40.01452793511714,142.0954560958738
능동로걷고 싶은 거리,도로변녹지,40.01315379480883,142.246007031749
강변로변녹지대(합정동),도로변녹지,40.03454034105542,142.07592605101712
마포대교I.C,광장녹지,40.01876389205107,142.11702124169756
아현동 630-48번지,간이휴게소,40.037739157729874,142.1369067487812
안국동 가각 녹지,광장녹지,40.0570813166113,142.16043000492692
면목천길 녹지대,도로변녹지,40.0687015198577,142.26536412830524
양재역녹지대,광장녹지,39.96552104668698,142.20895839532514
성내천 제방,하천변조경,40.002307876568715,142.28928442819628
신천역(7번출구),지하철환기구주변,39.991573983025496,142.26404028965842
동부파출소앞 녹지조성,광장녹지,40.005353898907885,142.14608064505245
성산ic,광장녹지,40.03044266373534,142.0597763117864
내곡ic녹지대,광장녹지,39.93971207186047,142.2519699042844
용두동사거리녹지대,광장녹지,40.05826003207453,142.20926424053198
능동로걷고 싶은 거리,도로변녹지,40.01595036943688,142.24746023787682
구청앞 교통섬 녹지,광장녹지,40.00848550199076,142.30327227401884
양화대교I.C,광장녹지,40.029631642123405,142.08219723895283
자투리녹지(응암동),자투리녹지,40.08058276893201,142.09720855120935
미도파4거리 녹지대,광장녹지,40.13437544235401,142.24265367450658
길동 로타리 녹지,광장녹지,40.01252301372286,142.31986202759595
구청사 녹지,공공건물,40.05475311802375,142.15607156071962
상도동마을마당,간이휴게소,39.987643706338474,142.11666326185644
군자교동쪽,광장녹지,40.03927306155328,142.25370901245248
성수1가1동 주민쉼터,휴게소,40.01824052672731,142.22607879889716
서초로중앙분리대,중앙분리대,39.975863894837325,142.19272078416662
테헤란로분리대,분리녹지대,39.986347696890235,142.23106536426536
전농동127-110,기타,40.061169056571224,142.23074920944677
남부순환로변 수림대,수림대,40.001045328057835,142.0094920476856
외국인묘지공원입구,수벽,40.03081969104954,142.08597653925858
성내천 제방,하천변조경,40.00365912005023,142.29034978839678
한남대교입체교차로 녹지대,광장녹지,40.002909177298946,142.193163226684
수서ic녹지대,가로녹지대,39.97026891584747,142.27643014259607
합정로변 푸른거리,,40.04408035446446,142.0793544760871
헌릉로변녹지대,도로변녹지,39.937689201844584,142.24956518536965
강동대로 중앙분리대,중앙분리대,39.9968596338976,142.32148431342125
