"고유번호","녹지대ID","녹지대명","주소한글","녹지대분류","녹지대조성년도","녹지대면적","조경량","구명","구코드","X 좌표","Y 좌표"
"942","0","도봉로변 녹지대(한전옆)","쌍문동716-36","도로변녹지","1996","62.00000000","1176.00000000","도봉구","320","203598.553","462181.032"
"957","0","화랑로변녹지","","도로변녹지","0","4714.00000000","4258.00000000","노원구","350","207920.812","458104.167"
"958","0","월계동 494-9","","자투리땅 녹지","0","43.00000000","82.00000000","노원구","350","205517.562","457217.842"
"961","0","신답육교녹지대","답십리5동 465번지 앞","광장녹지","0","1529.00000000","4256.00000000","동대문구","230","204430.337","452446.037"
"962","0","용두동녹지대","","광장녹지","0","462.00000000","999.00000000","동대문구","230","203595.193","452622.221"
"965","0","장안3거리녹지대","장안4동","광장녹지","0","520.00000000","1451.00000000","동대문구","230","206407.658","453256.695"
"967","0","장한동로터리녹지대","장한동","광장녹지","0","862.00000000","869.00000000","동대문구","230","206372.375","452549.694"
"970","0","전농동로터리녹지대","전농동 전농로터리","광장녹지","0","398.00000000","1541.00000000","동대문구","230","205081.449","453082.724"
"972","0","전농동로터리녹지대","전농동 전농로터리","광장녹지","0","398.00000000","1541.00000000","동대문구","230","205132.615","453133.605"
"975","0","장한평녹지대","장항평로터리","광장녹지","0","1120.00000000","1440.00000000","동대문구","230","205703.264","451360.859"
"976","0","답십리 1-137번지","1-137번지","간이휴게소","0","217.00000000","533.00000000","동대문구","230","205936.175","452865.538"
"979","0","강동대로 녹지","강동대로(풍납사거리-둔촌","광장녹지","0","0E-8","0E-8","강동구","740","210714.267","447542.822"
"1121","0","왕십리(소월시비)","왕십리1동 275","도로변녹지","0","236.00000000","0E-8","성동구","200","203096.06","451285.458"
"1123","0","테헤란로분리대","","분리녹지대","0","8253.00000000","0E-8","강남구","680","203727.964","444774.792"
"1148","0","구청앞사거리","","도로변녹지","0","304.00000000","0E-8","구로구","530","190199.307","443973.171"
"1151","0","구로I.C녹지대","","도로변녹지","0","13330.00000000","0E-8","구로구","530","189161.958","443120.345"
"956","0","공릉가로녹지","","도로변녹지","0","8192.00000000","19193.00000000","노원구","350","206823.955","457591.287"
"963","0","이문동녹지대","이문동 264-421","광장녹지","0","1200.00000000","587.00000000","동대문구","230","205057.363","455693.089"
"978","0","LG아파트앞 녹지","길동220-1앞","광장녹지","0","0E-8","0E-8","강동구","740","213139.644","448600.338"
"1229","0","남부순환로변 수림대","신월동 631","수림대","0","21368.00000000","0E-8","양천구","470","185776.902","446535.91"
"1259","0","탄천제방수림대","","수림대","0","72000.00000000","0E-8","송파구","710","206321.33","445203.775"
"1263","0","영동대로분리대","","분리녹지대","0","8971.00000000","0E-8","강남구","680","204857.985","447159.154"
"1270","0","테헤란로분리대","","분리녹지대","0","8253.00000000","0E-8","강남구","680","203498","444685.549"
"1273","0","묵동삼거리 녹지대","동일로","도로변녹지","0","248.00000000","12.00000000","중랑구","260","206868.175","456886.383"
"1275","0","망우리고개녹지대","망우로","도로변녹지","0","8000.00000000","549.00000000","중랑구","260","209883.573","455695.498"
"1277","0","길음역(삼부아파트)","","지하철환기구주변","0","370.00000000","3570.00000000","성북구","290","202141.104","455937.445"
"1280","0","잠실대교녹지대","","도로변녹지","0","12000.00000000","0E-8","송파구","710","208491.05","446487.174"
"1283","0","올림픽로 분리대","","중앙분리대","0","0E-8","0E-8","송파구","710","209824.434","446392.479"
"1289","0","종암2동 녹지쉼터","종암2동108-1일대","간이휴게소","0","0E-8","0E-8","성북구","290","203365.973","455779.906"
"1294","0","성북천","안감내길","하천변 조경","0","8723.00000000","51802.00000000","성북구","290","201954.533","453722.834"
"1297","0","성북동길","성북동길","중앙분리대","0","1000.00000000","14061.00000000","성북구","290","200249.726","454724.376"
"1301","0","연희동 산82-12","연희동 82-12","간이휴게소","1999","3501.00000000","520.00000000","서대문구","410","193269.909","452228.985"
"1302","0","연희동 104고지","연희동","기타","1999","500.00000000","35.00000000","서대문구","410","193360.662","452009.87"
"1304","0","홍제천변(남가좌2)","남가좌동","간이휴게소","1999","80.00000000","5.00000000","서대문구","410","193452.551","452875.413"
"1232","0","경인지하차도","목동 919-1","분리녹지","0","445.00000000","0E-8","양천구","470","188856.788","447956.167"
"1207","0","우이천변도로녹지","번동427일대(한천로)","도로변녹지","0","2710.00000000","861.00000000","강북구","300","203281.13","459581.147"
"1308","0","염천교녹지대","의주로 염천교","광장녹지","0","224.00000000","2425.00000000","중구","140","197479.074","451090.84"
"1310","0","2호터널입구녹지대","장충동 2호터널입구","광장녹지","0","168.00000000","345.00000000","중구","140","200328.97","450643.966"
"1314","0","힐튼호텔앞녹지대","남대문로5가 힐튼호텔앞","광장녹지","0","184.00000000","1173.00000000","중구","140","197912.982","450674.492"
"1315","0","신라호텔앞녹지대","장충동 신라호텔입구","광장녹지","0","1500.00000000","2592.00000000","중구","140","200505.313","450971.993"
"1456","0","봉천복개로","","노변분리","0","9489.00000000","0E-8","관악구","620","194858.28","442672.233"
"1473","0","성산대교I.C","","광장녹지","0","35544.00000000","0E-8","마포구","440","190760.662","450832.631"
"1479","0","의주로중앙분리대","의주로","중앙분리대","0","294.00000000","0E-8","중구","140","197366.668","451309.538"
"1044","0","서소문별관녹지대","중구 태평로 1가 31","","0","2805.00000000","1212.00000000","중구","140","197733.534","451702.793"
"1017","0","내곡ic녹지대","내곡동 헌릉로","광장녹지","0","41813.00000000","0E-8","서초구","650","206736.755","439798.623"
"1058","0","짜투리땅 녹지대","면목동 129-1","","0","40.00000000","0E-8","중랑구","260","207629.752","454704.274"
"1300","0","연세대앞분리대","서대문구","중앙분리대","1999","410.00000000","540.00000000","서대문구","410","194420.219","451182.917"
"1322","0","불광천","","하천변조경","0","11250.00000000","954.00000000","은평구","380","192453.594","454675.646"
"1327","0","통일로","","노변분리대","0","1524.00000000","15109.00000000","은평구","380","192275.91","460498.612"
"1328","0","진흥로변 녹지대","","수림대","0","20500.00000000","29287.00000000","은평구","380","194758.401","456778.325"
"1330","0","은평서옆 가로공원","연서로","휴게소","0","150.00000000","915.00000000","은평구","380","193766.054","458802.245"
"1331","0","불광1동마을마당","불광동247","휴게소","0","940.00000000","3416.00000000","은평구","380","193858.598","457401.928"
"1333","0","자투리녹지(구산동)","구산동159-7","자투리녹지","0","91.00000000","40.00000000","은평구","380","192045.005","456853.767"
"1335","0","광나룻길 걷고 싶은 거리","","도로변녹지","0","975.00000000","0E-8","광진구","210","206677.444","449703.107"
"1337","0","천호대로","","수벽","0","468.00000000","0E-8","광진구","210","208802","449702.617"
"1338","0","강변로변","","수벽","0","1250.00000000","0E-8","광진구","210","205667.453","447865.431"
"1342","0","워커힐입구 아차산성길","","수벽","0","400.00000000","0E-8","광진구","210","209716.501","450284.212"
"1345","0","광장동236","광장동 236","쉼터","0","150.00000000","0E-8","광진구","210","209027.594","449286.197"
"1347","0","아차산역사","","지하철환기구주변","0","40.00000000","0E-8","광진구","210","207913.097","450252.086"
"1350","0","도시구조물벽면녹화","중곡동길","기타","0","32.00000000","0E-8","광진구","210","207496.083","451962.326"
"1351","0","도시구조물벽면녹화","아차성길","기타","0","84.00000000","0E-8","광진구","210","208439.221","449861.64"
"1354","0","신당3동 마을마당","신당3동349-214일대","휴게소","0","822.00000000","2264.00000000","중구","140","201113.115","450375.897"
"1357","0","광성고교앞쉼터","신수동 89-24호(신영빌라앞","간이휴게소","0","200.00000000","0E-8","마포구","440","194527.746","449868.045"
"1360","0","연남2 간이 휴게실","마포구 연남동 375번지(연","간이휴게소","0","810.00000000","0E-8","마포구","440","192877.024","451896.411"
"1130","0","언주로분리대","","분리녹지대","0","1506.00000000","0E-8","강남구","680","204616.023","442730.616"
"1131","0","헌릉로변수림대","세곡동","수림대","0","3562.00000000","0E-8","강남구","680","208789.379","440622.581"
"1340","0","강변로변","","수벽","0","1250.00000000","0E-8","광진구","210","206955.647","447497.163"
"1346","0","광나루역사","","지하철환기구주변","0","250.00000000","0E-8","광진구","210","209148.23","449559.14"
"1353","0","구청사","녹번동84번지","공공건물","0","1817.00000000","5878.00000000","은평구","380","193742.781","455944.578"
"1358","0","유원아파트쉼터","성산2동유원A앞(하천변)","간이휴게소","0","1640.00000000","0E-8","마포구","440","192460.68","451952.171"
"1132","0","헌릉로변수림대","세곡동","수림대","0","3562.00000000","0E-8","강남구","680","210255.378","440779.194"
"1134","0","올림픽로 분리대","","중앙분리대","0","28907.00000000","0E-8","송파구","710","207959.391","445801.612"
"1136","0","남부순환로분리대","","중앙분리대","0","14920.00000000","0E-8","송파구","710","209293.728","443913.296"
"1137","0","올림픽로 분리대","","중앙분리대","0","28907.00000000","0E-8","송파구","710","206810.407","445784.364"
"1138","0","올림픽로 분리대","","중앙분리대","0","28907.00000000","0E-8","송파구","710","207326.335","445830.712"
"1139","0","올림픽로 분리대","","중앙분리대","0","28907.00000000","0E-8","송파구","710","207418.204","445804.245"
"1140","0","올림픽로 분리대","","중앙분리대","0","28907.00000000","0E-8","송파구","710","207872.065","445824.089"
"1141","0","백제고분로 분리대","","중앙분리대","0","14022.00000000","0E-8","송파구","710","206841.252","446283.499"
"1143","0","강동대로 분리대","","노변분리대","0","1991.00000000","0E-8","송파구","710","211459.073","447069.567"
"1144","0","올림픽로 수변","","수벽","0","2840.00000000","0E-8","송파구","710","209965.891","446517.735"
"1145","0","석관마을마당","석관동 281-1외 3필","간이휴게소","0","970.00000000","3855.00000000","성북구","290","205442.353","456729.504"
"1147","0","해군본부터널위","신길7동","기타","0","350.00000000","0E-8","영등포구","560","192513.625","445018.426"
"1352","0","상일초등학교앞 녹지","상일동259-3","광장녹지","0","400.00000000","0E-8","강동구","740","215152.995","449655.556"
"1154","0","이태원 녹지대","이태원2동258-467","광장녹지","0","1700.00000000","0E-8","용산구","170","199754.036","449035.228"
"1157","0","행당동97-19","행당동97-19","기타","0","40.00000000","0E-8","성동구","200","203469.702","450681.598"
"1158","0","뚝도정수장앞(성수대교위령","성수1가1동686-564일대","도로변녹지","0","7490.00000000","0E-8","성동구","200","203426.817","448923.838"
"1159","0","행당1동 문화원 앞","행당1동318-26","기타","0","50.00000000","0E-8","성동구","200","203015.251","451068.299"
"1161","0","시흥대로","금천구","수림대","0","470.00000000","0E-8","금천구","540","190991.019","440060.298"
"1163","0","둔촌동 로타리 녹지","둔촌동522외 7필지","광장녹지","0","2830.00000000","0E-8","강동구","740","211875.558","446900.166"
"1166","0","남부순환도로변녹지대","","도로변녹지","0","4620.00000000","0E-8","강서구","500","183006.971","451263.007"
"1133","0","신월 I.C","신월동 839","일반녹지","0","36230.00000000","0E-8","양천구","470","185276.284","447355.161"
"1146","0","성산대교I.C","","광장녹지","0","35544.00000000","0E-8","마포구","440","190779.623","451049.546"
"1155","0","용마로변 녹지","효창동 5번지일대","도로변녹지","0","2000.00000000","0E-8","용산구","170","196220.348","449080.467"
"1162","0","장승배기녹지대","장승배기 교통섬","도로변녹지","0","160.00000000","0E-8","동작구","590","194666.022","445095.434"
"1167","0","능말길녹지","","도로변녹지","0","650.00000000","0E-8","강서구","500","183839.661","452814.994"
"1170","0","통일로","","노변분리대","0","1524.00000000","15109.00000000","은평구","380","192496.889","460261.824"
"1171","0","푸른거리(홍대입구-성모병","","도로변녹지","0","667.00000000","0E-8","마포구","440","192995.829","450692.906"
"1172","0","이태원2동수림대","이태원2동262-75","수림대","0","300.00000000","0E-8","용산구","170","199195.629","449371.301"
"1175","0","개화마을중앙분리대","","중앙분리대","0","748.00000000","0E-8","강서구","500","182491.208","453183.076"
"1176","0","개화동길수벽","","수벽","0","583.00000000","0E-8","강서구","500","182844.128","451910.665"
"1177","0","올림픽도로변","","하천변조경","0","6555.00000000","0E-8","강서구","500","184503.689","453707.547"
"1179","0","광장동마을마당","광장동 344-10","마을마당","0","478.00000000","0E-8","광진구","210","209486.969","449955.311"
"1181","0","여의도광장분리녹지대","여의도2번지","광장녹지","0","55095.00000000","0E-8","영등포구","560","192901.554","447032.287"
"1182","0","목동교ic","","광장녹지","0","8500.00000000","0E-8","영등포구","560","190295.393","447981.446"
"1150","0","구로5동다솜A옆제방","","도로변녹지","0","70.00000000","0E-8","구로구","530","190517.976","444447.36"
"1152","0","구로I.C녹지대","","도로변녹지","0","13330.00000000","0E-8","구로구","530","189356.64","443023.376"
"1185","0","양남사거리","","광장녹지","0","1219.00000000","0E-8","영등포구","560","190262.699","447006.067"
"1187","0","국회앞노변분리대","","노변분리대","0","11064.00000000","0E-8","영등포구","560","192928.601","447442.088"
"1190","0","서초로수벽","강남역~서초역","수벽","0","200.00000000","0E-8","서초구","650","202263.653","444223.511"
"1192","0","탄천2교녹지대","","도로변녹지","0","3500.00000000","0E-8","송파구","710","206776.842","444990.594"
"1196","0","강동대로 중앙분리대","성내동485-둔촌동337-9","중앙분리대","0","24286.00000000","0E-8","강동구","740","211504.99","447094.757"
"1198","0","명일골 마을마당","명일동304-6","마을마당","0","261.00000000","0E-8","강동구","740","212715.337","450523.992"
"1200","0","능동로상징보행가로","","광장녹지","0","1245.00000000","0E-8","광진구","210","206904.627","450605.554"
"1101","0","헌릉로변녹지대","양재동 염곡사거리~내곡동","도로변녹지","0","1420.00000000","0E-8","서초구","650","205944.105","439616.926"
"1108","0","서초로중앙분리대","강남역~서초역","중앙분리대","0","5760.00000000","0E-8","서초구","650","201616.459","443959.469"
"1112","0","강남대로중앙분리대","양재사거리~매헌길입구","중앙분리대","0","7200.00000000","0E-8","서초구","650","203295.494","442438.517"
"1115","0","헌능로중앙분리대","염곡사거리~내곡동","중앙분리대","0","3750.00000000","0E-8","서초구","650","204229.315","440322.892"
"1392","0","국회앞노변분리대","","노변분리대","0","11064.00000000","0E-8","영등포구","560","192780.467","447518.156"
"1398","0","","","","0","0E-8","0E-8","송파구","710","211438.673","445803.748"
"1401","0","푸른거리(홍대입구-성모병","","도로변녹지","0","667.00000000","0E-8","마포구","440","192379.714","451495.683"
"1402","0","서빙고로중앙분리대","서빙고로","중앙분리대","0","600.00000000","0E-8","용산구","170","198918.772","446740.149"
"1404","0","옥수2동(극동아파트앞인도)","옥수2동(극동아파트앞인도)","기타","0","43.00000000","0E-8","성동구","200","201056.41","449225.302"
"1405","0","답십리1동 마을마당","답십리1동208-1일원","간이휴게소","0","1407.00000000","2909.00000000","동대문구","230","204836.01","452540.308"
"1186","0","양남사거리","","광장녹지","0","1219.00000000","0E-8","영등포구","560","190243.521","446955.264"
"1189","0","도림천변","대림3동785","수림대","0","3500.00000000","0E-8","영등포구","560","191194.556","442987.814"
"1194","0","암사동 소규모 화단","암사동420-7","광장녹지","0","59.00000000","0E-8","강동구","740","212468.201","450153.168"
"1105","0","염곡사거리","","분리녹지","0","150.00000000","0E-8","서초구","650","203862.79","440629.305"
"1408","0","성산ic","양화동1-114","광장녹지","0","8340.00000000","0E-8","영등포구","560","190080.038","449517.118"
"1410","0","여의도","","수림대","0","2000.00000000","0E-8","영등포구","560","194373.768","447155.903"
"1413","0","강동대로 중앙분리대","성내동485-둔촌동337-9","중앙분리대","0","24286.00000000","0E-8","강동구","740","211951.54","446847.586"
"1414","0","구의현대(아)전면","","광장녹지","0","850.00000000","0E-8","광진구","210","208423.734","448593.829"
"1415","0","봉천동가압장내","","간이휴게소","0","150.00000000","0E-8","관악구","620","195384.717","443079.203"
"1418","0","신당6동 쉼터","신당6동289-43","휴게소","0","330.00000000","102.00000000","중구","140","201484.074","451223.582"
"1421","0","종로선3개소","","지하철환기구주변","0","292.00000000","2743.00000000","종로구","110","199256.783","452295.002"
"1423","0","면목유수지사거리","면목5동","도로변녹지","0","1050.00000000","7368.00000000","중랑구","260","207009.16","453520.239"
"1424","0","양화로푸른거리","","도로변녹지","0","892.00000000","0E-8","마포구","440","192729.443","450295.18"
"1426","0","강동구 구민회관","천호동41","건물조경","0","0E-8","0E-8","강동구","740","212514.071","449551.402"
"1429","0","한산중학교","둔촌동161-1","건물조경","0","0E-8","0E-8","강동구","740","212387.056","447641.588"
"1430","0","미아5동자투리녹지","미아동1261외3개소","도로변녹지","0","190.00000000","655.00000000","강북구","300","202244.195","457374.308"
"1117","0","영동교북단(수벽포함)","성수2가 제1동 182","광장녹지","0","24900.00000000","0E-8","광진구","210","205428.106","448212"
"1239","0","경인지하차도","목동919-1","분리녹지","0","445.00000000","0E-8","양천구","470","189046.413","447987.035"
"1241","0","세종로녹지대","종로구 세종로","","0","5101.00000000","26876.00000000","종로구","110","197960.796","452546.714"
"1242","0","시청사주변녹지","중구 태평로 1가 31","","0","710.00000000","3171.00000000","중구","140","198082.095","451853.046"
"1243","0","시청사주변녹지","중구 태평로 1가 31","","0","710.00000000","3171.00000000","중구","140","198134.162","451894.059"
"1245","0","서소문별관녹지대","중구 태평로 1가 31","","0","2805.00000000","1212.00000000","중구","140","197861.595","451667.573"
"1246","0","서소문별관녹지대","중구 태평로 1가 31","","0","2805.00000000","1212.00000000","중구","140","197821.935","451633.268"
"1247","0","서소문별관녹지대","중구 태평로 1가 31","","0","2805.00000000","1212.00000000","중구","140","197726.485","451623.461"
"1218","0","신월복개천","신월동 894","일반녹지","0","6036.00000000","0E-8","양천구","470","186462.64","446983.852"
"1223","0","목동교통광장","목동 812-6","일반녹지","0","1100.00000000","0E-8","양천구","470","188008.124","447796.977"
"1227","0","가로공원","신월동 263","분리녹지","0","9179.00000000","0E-8","양천구","470","184525.116","448447.735"
"1238","0","남부순환로 분리녹지","신월동631","분리녹지","0","0E-8","0E-8","양천구","470","185945.169","446013.788"
"1248","0","성내제2유수지변간이휴게소","","휴게소","0","10500.00000000","0E-8","송파구","710","210657.627","447516.099"
"1251","0","올림픽로 분리대","","중앙분리대","0","0E-8","0E-8","송파구","710","207495.285","445800.708"
"1252","0","올림픽로 분리대","","중앙분리대","0","0E-8","0E-8","송파구","710","209170.449","446114.08"
"1253","0","올림픽로 분리대","","중앙분리대","0","0E-8","0E-8","송파구","710","209749.257","446362.739"
"1254","0","위례성길 분리대","","","0","0E-8","0E-8","송파구","710","210939.573","446015.014"
"1257","0","위례성길 분리대","","","0","0E-8","0E-8","송파구","710","211470.474","445744.66"
"1258","0","위례성길 분리대","","","0","0E-8","0E-8","송파구","710","212224.324","445357.841"
"1261","0","탄천제방수림대","","수림대","0","72000.00000000","0E-8","송파구","710","209199.546","443821.445"
"1262","0","탄천제방수림대","","수림대","0","72000.00000000","0E-8","송파구","710","209787.863","443124.601"
"1265","0","영동대로분리대","","분리녹지대","0","8971.00000000","0E-8","강남구","680","205679.034","445275.175"
"1268","0","테헤란로분리대","","분리녹지대","0","8253.00000000","0E-8","강남구","680","203128.883","444542.889"
"1240","0","제방시설","양양천변의 일부인듯","","0","0E-8","0E-8","양천구","470","189381.236","446784.286"
"1271","0","면목천길 녹지대","상봉2동~면목5동","도로변녹지","0","10273.00000000","15500.00000000","중랑구","260","207584.984","454615.83"
"1276","0","군자교 동측","용답동","도로변녹지","0","160.00000000","0E-8","성북구","290","206476.949","451095.264"
"1279","0","서소문별관녹지대","중구 태평로 1가 31","","0","2805.00000000","1212.00000000","중구","140","197741.093","451633.763"
"1249","0","쥐똥나무 수벽","","","0","0E-8","0E-8","송파구","710","206213.459","446071.986"
"1250","0","올림픽로 수림대","","","0","0E-8","0E-8","송파구","710","208490.501","446709.895"
"1260","0","탄천제방수림대","","수림대","0","72000.00000000","0E-8","송파구","710","208898.201","444037.691"
"1264","0","영동대로분리대","","분리녹지대","0","8971.00000000","0E-8","강남구","680","205180.112","446420.294"
"1274","0","망우리고개녹지대","망우로","도로변녹지","0","8000.00000000","549.00000000","중랑구","260","209842.48","455690.806"
"1282","0","올림픽로 수림대","","","0","0E-8","0E-8","송파구","710","210264.853","448817.036"
"1284","0","위례성길 분리대","","","0","0E-8","0E-8","송파구","710","212105.05","445418.792"
"1285","0","탄천제방수림대","","수림대","0","72000.00000000","0E-8","송파구","710","206485.234","445017.869"
"1287","0","정릉3동 쉼터","정릉3동 685-16","간이휴게소","0","214.00000000","482.00000000","성북구","290","199887.861","456262.374"
"1290","0","미아사거리교통섬","미아로미아사거리","도로변녹지","0","430.00000000","2290.00000000","성북구","290","202671.67","456512.82"
"1292","0","안암동 녹지섬","안암동104","도로변녹지","0","100.00000000","893.00000000","성북구","290","202934.547","454110.45"
"1295","0","성북천","안감내길","하천변 조경","0","8723.00000000","51802.00000000","성북구","290","202026.892","453542.554"
"1296","0","길음역 교통섬","미아로 길음역","도로변녹지","0","422.00000000","2049.00000000","성북구","290","202249.522","456075.787"
"1298","0","성북2동 소공원","성북2동 224-14","간이휴게소","0","73.00000000","214.00000000","성북구","290","199231.628","454814.043"
"1201","0","봉천복개로","","노변분리","0","9489.00000000","0E-8","관악구","620","195774.473","442546.818"
"1204","0","전농동1-94번지녹지대","전농동 1-94(한천로)","간이휴게소","0","193.00000000","884.00000000","동대문구","230","206023.442","453360.181"
"1215","0","한천로변","번동260-363","수벽","0","1200.00000000","35000.00000000","강북구","300","203772.496","458883.147"
"1221","0","목동신시가지 입구","목동 136-19외2","일반녹지","0","1018.00000000","0E-8","양천구","470","189637.51","449410.186"
"1272","0","묵동 마을마당","묵1동 35-23","도로변녹지","0","231.00000000","2500.00000000","중랑구","260","207391.586","457509.028"
"1281","0","올림픽로 수림대","","","0","0E-8","0E-8","송파구","710","207641.123","446452.579"
"1226","0","등촌로입구","목동 606-5","일반녹지","0","633.00000000","0E-8","양천구","470","188040.129","450171.063"
"1236","0","남부순환로변 수림대","신월동","수림대","0","21368.00000000","0E-8","양천구","470","185609.696","446999.442"
"1256","0","위례성길 분리대","","","0","0E-8","0E-8","송파구","710","211745.767","445603.195"
"1288","0","정릉1동 소공원","정릉1동 966-240","간이휴게소","0","95.00000000","3.00000000","성북구","290","201655.801","455828.104"
"1299","0","진관외동녹지대","진관사길","도로변녹지","0","186.00000000","1441.00000000","은평구","380","193839.501","459339.867"
"1219","0","신월복개천","신월동 894","일반녹지","0","6036.00000000","0E-8","양천구","470","186662.658","447023.078"
"1381","0","독산지역(안천)녹지","독산동 1094번지 6필지","완충녹지","1990","24938.00000000","0E-8","금천구","540","190333.036","439496.975"
"1388","0","홍지문 주변 녹지","","문화재 주변","0","450.00000000","490.00000000","종로구","110","196155.904","455466.32"
"1390","0","공항로중앙분리대","","중앙분리대","0","5466.00000000","0E-8","강서구","500","187612.941","450422.605"
"1391","0","성산ic","양화동1-114","광장녹지","0","8340.00000000","0E-8","영등포구","560","190033.212","449669.659"
"1395","0","방학3동마을마당","방학3동 306-24번지","마을마당","1996","847.00000000","599.00000000","도봉구","320","202577.742","462620.133"
"1368","0","망우리고개녹지대","망우로","도로변녹지","0","8000.00000000","549.00000000","중랑구","260","210111.541","455780.592"
"1375","0","창능전","","하천변조경","0","1000.00000000","3538.00000000","은평구","380","192910.509","460630.918"
"1382","0","삼일고가녹지대","주자동 삼일고가입구R","광장녹지","0","4630.00000000","0E-8","중구","140","198973.55","451244.107"
"1385","0","시청사주변녹지","중구 태평로 1가 31","","0","710.00000000","3171.00000000","중구","140","198017.085","451855.066"
"1369","0","고려대역","종암사거리","도로변녹지","0","356.00000000","2513.00000000","성북구","290","203202.849","454473.718"
"1399","0","테헤란로분리대","","분리녹지대","0","8253.00000000","0E-8","강남구","680","202880.342","444446.817"
"1400","0","구청사녹지","연희3동 168-6","건물조경(구청사)","1999","320.00000000","2795.00000000","서대문구","410","194402.4","453296.046"
"1313","0","을지로6가녹지대","을지로6가R","광장녹지","0","516.00000000","0E-8","중구","140","200729.463","451793.313"
"1317","0","퇴계로5가녹지대","퇴계로5가R","광장녹지","0","200.00000000","5688.00000000","중구","140","200255.744","451509.691"
"1324","0","을지로4가녹지대","을지로4가R","광장녹지","0","1300.00000000","3052.00000000","중구","140","199863.344","451876.656"
"1332","0","갈현마을마당","갈현2동526-6,7","휴게소","0","250.00000000","1304.00000000","은평구","380","192085.681","457273.432"
"1339","0","강변로변","","수벽","0","1250.00000000","0E-8","광진구","210","206372.124","447609.366"
"1348","0","자투리공지녹화","광장동 554-5","기타","0","613.00000000","0E-8","광진구","210","209002.404","448925.038"
"1397","0","가로공원","신월동263","분리녹지","0","9179.00000000","0E-8","양천구","470","185023.521","448536.422"
"1303","0","연희2동 200-131번지일대","연희동 200-131","기타","1999","4219.00000000","1863.00000000","서대문구","410","193935.442","452629.548"
"1309","0","미대사관앞녹지대","정동 미대사관입구R","광장녹지","0","263.00000000","438.00000000","중구","140","197631.585","451797.731"
"1336","0","워커힐 후문","","수벽","0","70.00000000","0E-8","광진구","210","208548.945","449479.352"
"1361","0","유원아파트앞녹지대","성산2동유원A앞(하천변)","도로변녹지","0","560.00000000","0E-8","마포구","440","192556.266","451882.202"
"1411","0","올림픽대로녹지대","","도로변녹지","0","104000.00000000","0E-8","송파구","710","209526.714","447577.368"
"1417","0","화랑로변녹지","","도로변녹지","0","4714.00000000","4258.00000000","노원구","350","207804.456","458039.408"
"1427","0","동부간선도로변","수서동","가로녹지대","0","4232.00000000","0E-8","강남구","680","207972.381","444100.059"
"1433","0","올림픽로 분리대","","중앙분리대","0","28907.00000000","0E-8","송파구","710","208805.81","445994.58"
"1533","0","새마을공원","","","0","1520.00000000","0E-8","영등포구","560","192908.297","446739.023"
"1541","0","행주ic녹지대","","광장녹지","0","249864.00000000","0E-8","강서구","500","182532.942","454658.279"
"1547","0","여의도의원회관","여의도8번지","하천변조경","0","825.00000000","0E-8","영등포구","560","192237.772","447799.567"
"1438","0","테헤란로분리대","","분리녹지대","0","8253.00000000","0E-8","강남구","680","202965.131","444479.798"
"1442","0","훈련원로가로분리대","장충동훈련원로","노변분리대","0","456.00000000","1624.00000000","중구","140","200240.605","451166.607"
"1444","0","능동로걷고 싶은 거리","","도로변녹지","0","1516.00000000","0E-8","광진구","210","205911.236","448078.811"
"1448","0","영등포ic","","도로변녹지","0","16145.00000000","0E-8","영등포구","560","192369.703","446629.018"
"1449","0","노들길수림대","","하천변조경","0","19940.00000000","0E-8","영등포구","560","192709.25","446481.402"
"1454","0","고덕천 간이휴게소","하일동535-1","간이휴게소","0","627.00000000","0E-8","강동구","740","215152.306","450836.807"
"1458","0","낙성대","","중앙분리대","0","0E-8","0E-8","관악구","620","196286.694","441097.793"
"1461","0","옥수2동 마을마당","옥수2동 367-9","휴게소","0","638.00000000","0E-8","성동구","200","201497.941","449068.873"
"1464","0","구의현대(아)전면","","광장녹지","0","850.00000000","0E-8","광진구","210","208381.92","448546.712"
"1466","0","강변로변","","수벽","0","1250.00000000","0E-8","광진구","210","205943.924","447740.277"
"1469","0","도시구조물벽면녹화","중곡동길","기타","0","32.00000000","0E-8","광진구","210","207461.077","451883.802"
"1470","0","봉천6동마을마당","","간이휴게소","0","330.00000000","0E-8","관악구","620","196681.998","442336.941"
"1474","0","양화대교I.C","","광장녹지","0","52297.00000000","0E-8","마포구","440","191817.389","449756.269"
"1478","0","상암택지1광장녹지","상암1170일대","광장녹지","0","4377.00000000","0E-8","마포구","440","191138.73","452760.019"
"1734","0","제기역녹지대","용두동 203-2","광장녹지","0","446.00000000","191.00000000","동대문구","230","202884.88","453193.5"
"1737","0","테헤란로분리대","","분리녹지대","0","8253.00000000","0E-8","강남구","680","203424.719","444657.218"
"1738","0","망우리고개녹지대","망우로","도로변녹지","0","8000.00000000","549.00000000","중랑구","260","210165.158","455772.731"
"1739","0","안암동 녹지섬","안암동104","도로변녹지","0","100.00000000","893.00000000","성북구","290","202933.179","454128.003"
"1743","0","필동마을녹지대","필동2가119-15","광장녹지","0","88.00000000","819.00000000","중구","140","199638.834","450996.525"
"1536","0","중량천변경관 수림","","수림대","0","77200.00000000","303764.00000000","노원구","350","204734.393","461908.851"
"1539","0","상일동 삼각녹지","상일동359-3","광장녹지","0","207.00000000","0E-8","강동구","740","215314.688","449755.131"
